N,P,K,temperature,humidity,ph,rainfall,label
95,26,45,29.91690582,94.55695552,6.117530021,28.16057247,ਖਰਬੂਜ਼ਾ
81,25,49,29.86895762,93.25103208,6.076459669,26.26243014,ਖਰਬੂਜ਼ਾ
117,24,53,29.17220859,92.21405224,6.293486295,21.30290472,ਖਰਬੂਜ਼ਾ
114,30,51,29.24908541,90.06998135,6.069171847,25.93496537,ਖਰਬੂਜ਼ਾ
113,6,52,27.76317235,90.35567642,6.740983646,25.21609113,ਖਰਬੂਜ਼ਾ
108,26,52,28.82629037,94.26765349,6.201797639,26.23838511,ਖਰਬੂਜ਼ਾ
81,30,48,28.52379742,92.09688432,6.041027474,29.86681385,ਖਰਬੂਜ਼ਾ
115,9,52,29.06785065,90.97685539,6.019372459,29.1194739,ਖਰਬੂਜ਼ਾ
83,7,45,29.08417927,90.73891887,6.704104127,25.33014238,ਖਰਬੂਜ਼ਾ
84,21,55,28.47090661,94.79453182,6.494251024,21.08484101,ਖਰਬੂਜ਼ਾ
109,26,45,28.27973674,90.38971208,6.224535449,21.58992507,ਖਰਬੂਜ਼ਾ
95,27,55,28.47212559,91.21322065,6.160414414,20.88620369,ਖਰਬੂਜ਼ਾ
119,5,55,29.68846716,94.30111601,6.168757984,26.83924845,ਖਰਬੂਜ਼ਾ
110,14,51,27.02415146,91.66737633,6.085444691,21.26034986,ਖਰਬੂਜ਼ਾ
82,18,48,29.09588297,94.16748386,6.159050816,26.70581328,ਖਰਬੂਜ਼ਾ
87,14,48,29.69238699,92.58862544,6.606033244,29.1102594,ਖਰਬੂਜ਼ਾ
85,9,53,28.20619412,92.86798698,6.447662945,28.78654515,ਖਰਬੂਜ਼ਾ
100,6,53,29.05248036,93.92217834,6.105909623,23.66620626,ਖਰਬੂਜ਼ਾ
107,12,46,29.57240298,93.61870344,6.559763394,27.56918621,ਖਰਬੂਜ਼ਾ
91,13,47,29.10968327,92.43510994,6.14410903,27.95602304,ਖਰਬੂਜ਼ਾ
102,25,50,28.20480805,92.91440379,6.099662369,20.36001144,ਖਰਬੂਜ਼ਾ
117,25,53,29.11858526,92.12543021,6.413927319,24.52020164,ਖਰਬੂਜ਼ਾ
85,21,52,29.62800691,90.10051615,6.075144116,23.69586761,ਖਰਬੂਜ਼ਾ
104,25,55,29.81196601,90.36881284,6.123802502,22.68766503,ਖਰਬੂਜ਼ਾ
102,24,54,27.72338349,90.93897939,6.698468621,22.81863447,ਖਰਬੂਜ਼ਾ
116,25,50,29.26092798,92.92367701,6.088885814,28.70627683,ਖਰਬੂਜ਼ਾ
100,17,48,29.72791119,94.29753295,6.367800632,26.52364146,ਖਰਬੂਜ਼ਾ
110,25,54,28.91105641,90.78413842,6.425930938,23.44398467,ਖਰਬੂਜ਼ਾ
104,25,51,28.96361426,93.88482153,6.469983276,23.56130173,ਖਰਬੂਜ਼ਾ
107,11,54,28.59052369,91.33617236,6.094016338,29.44008034,ਖਰਬੂਜ਼ਾ
98,26,52,27.33897716,90.69759008,6.150090899,28.69113835,ਖਰਬੂਜ਼ਾ
88,17,52,29.90415889,90.75284363,6.646962425,25.37828397,ਖਰਬੂਜ਼ਾ
87,25,46,27.42711692,90.02696201,6.379690748,21.7508774,ਖਰਬੂਜ਼ਾ
120,8,46,29.55657523,90.70937262,6.732834334,28.36535596,ਖਰਬੂਜ਼ਾ
95,13,46,29.84070774,93.76312893,6.126019932,23.28207838,ਖਰਬੂਜ਼ਾ
108,22,47,28.53545677,91.72742702,6.161123579,25.1290048,ਖਰਬੂਜ਼ਾ
82,13,52,27.11535046,94.86907886,6.442810053,26.51924782,ਖਰਬੂਜ਼ਾ
120,23,55,27.84492803,91.60666594,6.732049075,26.47844429,ਖਰਬੂਜ਼ਾ
110,22,47,29.03157242,91.82172592,6.243673725,24.93861254,ਖਰਬੂਜ਼ਾ
95,23,45,27.82424457,90.56698742,6.266208727,21.19014526,ਖਰਬੂਜ਼ਾ
106,10,49,27.72653142,92.00687531,6.350623739,20.21126747,ਖਰਬੂਜ਼ਾ
99,12,52,28.69708334,94.30759855,6.002927293,22.21807088,ਖਰਬੂਜ਼ਾ
106,20,51,29.73019662,90.97015715,6.342573112,20.49035619,ਖਰਬੂਜ਼ਾ
83,11,53,29.54097171,92.91778307,6.163921248,21.9653077,ਖਰਬੂਜ਼ਾ
117,19,55,28.80311922,91.78336933,6.121745389,25.16359891,ਖਰਬੂਜ਼ਾ
98,26,49,27.29035669,90.53330091,6.130160473,23.49535234,ਖਰਬੂਜ਼ਾ
113,20,48,27.46583649,94.87679041,6.440584681,27.27899847,ਖਰਬੂਜ਼ਾ
101,17,47,29.49401389,94.72981338,6.185053234,26.30820876,ਖਰਬੂਜ਼ਾ
98,7,45,27.79161808,92.51054946,6.157724816,26.85422624,ਖਰਬੂਜ਼ਾ
93,22,48,29.12533739,91.52291141,6.776987974,21.90440445,ਖਰਬੂਜ਼ਾ
95,21,47,27.93114233,93.56161439,6.431970877,20.66127836,ਖਰਬੂਜ਼ਾ
109,12,48,29.45771748,92.12534736,6.708743843,20.76212031,ਖਰਬੂਜ਼ਾ
118,12,47,27.96872279,92.17444796,6.010739645,28.94766949,ਖਰਬੂਜ਼ਾ
100,14,49,29.48882958,91.07574233,6.365956658,26.01909355,ਖਰਬੂਜ਼ਾ
89,9,47,29.47156259,90.77069618,6.668382766,28.75226067,ਖਰਬੂਜ਼ਾ
95,16,46,27.0767265,90.14362622,6.74669542,24.4514648,ਖਰਬੂਜ਼ਾ
95,7,45,27.30008597,90.80015308,6.031665834,25.09484511,ਖਰਬੂਜ਼ਾ
87,6,45,29.82729394,90.79007335,6.40077205,22.84203589,ਖਰਬੂਜ਼ਾ
93,20,50,29.93061247,93.22980899,6.448792689,24.34814338,ਖਰਬੂਜ਼ਾ
84,29,49,29.94349168,93.90741192,6.251420275,20.39020503,ਖਰਬੂਜ਼ਾ
111,5,47,28.03306461,91.47355778,6.274452811,21.17924769,ਖਰਬੂਜ਼ਾ
111,5,52,29.8843055,94.0371147,6.135996372,21.0000988,ਖਰਬੂਜ਼ਾ
111,15,54,27.7058373,92.91185695,6.194090172,22.06207161,ਖਰਬੂਜ਼ਾ
89,11,47,29.78714005,94.65343534,6.327822962,27.8659442,ਖਰਬੂਜ਼ਾ
110,15,48,28.57819995,92.86597437,6.212567211,27.5987178,ਖਰਬੂਜ਼ਾ
95,30,52,29.48069921,90.33698678,6.640470863,26.0365768,ਖਰਬੂਜ਼ਾ
115,12,52,27.51492243,94.96218673,6.685553129,21.01796432,ਖਰਬੂਜ਼ਾ
120,25,50,28.05457761,94.81637388,6.327210469,21.84869328,ਖਰਬੂਜ਼ਾ
102,11,45,29.03167341,93.12603235,6.35544263,24.15591199,ਖਰਬੂਜ਼ਾ
94,5,55,28.5854649,91.89216849,6.085682344,26.88372572,ਖਰਬੂਜ਼ਾ
84,18,46,27.08808014,93.42402083,6.781050373,25.32159689,ਖਰਬੂਜ਼ਾ
107,22,54,27.99611732,90.84660317,6.630301421,21.61893763,ਖਰਬੂਜ਼ਾ
80,18,52,27.87317436,91.14849627,6.484799661,24.05207925,ਖਰਬੂਜ਼ਾ
86,18,45,28.96586565,90.71832938,6.566759102,22.25838137,ਖਰਬੂਜ਼ਾ
113,28,48,28.87726019,92.48839665,6.170520518,24.44267592,ਖਰਬੂਜ਼ਾ
115,18,53,29.17052093,94.19790371,6.012480351,22.06994464,ਖਰਬੂਜ਼ਾ
82,20,54,29.34033587,90.01506395,6.541150335,21.44532907,ਖਰਬੂਜ਼ਾ
98,22,47,29.07265321,91.91533173,6.341400922,28.83568362,ਖਰਬੂਜ਼ਾ
117,25,54,28.68275966,92.50969311,6.150686364,29.11187663,ਖਰਬੂਜ਼ਾ
83,15,49,28.92705913,91.39356832,6.438008153,23.20076686,ਖਰਬੂਜ਼ਾ
120,16,51,27.99901833,91.64193051,6.547041903,23.28618248,ਖਰਬੂਜ਼ਾ
111,5,50,27.59350075,91.79742953,6.399891457,24.84266123,ਖਰਬੂਜ਼ਾ
85,21,47,29.87331077,90.60932469,6.186770318,24.69720481,ਖਰਬੂਜ਼ਾ
90,23,54,28.55852465,90.45773041,6.159020864,27.26588346,ਖਰਬੂਜ਼ਾ
99,29,55,29.19378695,91.46241065,6.660954816,26.48240255,ਖਰਬੂਜ਼ਾ
102,11,47,27.98780984,92.78226196,6.504906979,27.14509034,ਖਰਬੂਜ਼ਾ
80,18,51,28.05380704,91.81758779,6.706053225,20.76582087,ਖਰਬੂਜ਼ਾ
87,21,52,27.3506296,94.2911951,6.067665498,27.21244021,ਖਰਬੂਜ਼ਾ
114,8,52,29.34081108,94.5513539,6.419083092,28.22908103,ਖਰਬੂਜ਼ਾ
99,6,46,28.61475136,94.22253035,6.39637861,28.98574189,ਖਰਬੂਜ਼ਾ
89,25,50,27.04863538,91.34685096,6.375923383,25.08146686,ਖਰਬੂਜ਼ਾ
96,13,55,29.5275305,94.57459443,6.700337732,21.13545688,ਖਰਬੂਜ਼ਾ
82,26,47,28.50416396,93.46806467,6.565312653,24.20007242,ਖਰਬੂਜ਼ਾ
106,21,52,28.89578588,94.78993038,6.286515359,23.0362503,ਖਰਬੂਜ਼ਾ
90,15,52,27.04927452,91.3821731,6.448061578,23.65747461,ਖਰਬੂਜ਼ਾ
106,16,54,28.96017885,91.69532178,6.585872508,24.7458198,ਖਰਬੂਜ਼ਾ
22,30,12,15.78144173,92.51077745,6.354006744,119.035002,ਸੰਤਰਾ
37,6,13,26.03097313,91.50819306,7.511755068,101.2847738,ਸੰਤਰਾ
7,16,9,18.87957654,92.04304496,7.813916603,114.6659511,ਸੰਤਰਾ
20,7,9,29.47741671,91.57802915,7.129136941,111.1727497,ਸੰਤਰਾ
26,27,10,28.06903173,92.91487288,6.079998496,114.1339416,ਸੰਤਰਾ
5,23,15,25.66901098,92.04670813,7.408939392,112.5424199,ਸੰਤਰਾ
0,18,14,29.77149434,92.00719952,7.207991261,114.4161786,ਸੰਤਰਾ
39,24,14,30.55472573,90.90343769,7.189259647,106.0711985,ਸੰਤਰਾ
13,23,6,23.96147583,90.26408017,7.365338111,102.6958703,ਸੰਤਰਾ
21,17,15,23.98289638,91.5473145,7.455991072,118.4901697,ਸੰਤਰਾ
33,12,8,25.26052689,90.31153735,6.822282114,117.3695296,ਸੰਤਰਾ
6,9,12,31.08368929,90.14362642,7.028746406,109.6894658,ਸੰਤਰਾ
24,18,6,26.56608303,94.45239715,6.285312759,116.3796525,ਸੰਤਰਾ
9,11,8,24.85903405,94.39000473,6.559236744,111.7803734,ਸੰਤਰਾ
31,8,7,34.51465139,93.63812684,7.163245982,103.5684926,ਸੰਤਰਾ
22,17,5,24.12188673,90.72351622,6.945562889,102.835632,ਸੰਤਰਾ
13,5,8,23.85340379,90.10522549,7.474710503,103.923226,ਸੰਤਰਾ
16,8,9,24.60297538,91.28408653,7.601189843,111.2948115,ਸੰਤਰਾ
4,13,6,15.63211033,94.25966183,7.561143224,101.4705704,ਸੰਤਰਾ
0,25,14,19.33516809,91.97978938,6.361671475,116.450422,ਸੰਤਰਾ
8,7,10,28.2620488,91.98317355,6.929216014,105.2132259,ਸੰਤਰਾ
4,23,5,22.67594476,93.36348717,7.477935216,110.3332655,ਸੰਤਰਾ
33,14,8,21.03200078,92.9641969,7.684420446,110.6823944,ਸੰਤਰਾ
30,7,15,33.23453301,91.06053924,7.825531916,115.7659902,ਸੰਤਰਾ
21,29,12,22.30318989,92.15987039,6.438668989,117.3688104,ਸੰਤਰਾ
5,18,14,33.1056981,93.48447453,7.434118807,119.1709113,ਸੰਤਰਾ
29,25,14,30.49183837,90.4582865,7.781988584,113.3302105,ਸੰਤਰਾ
33,12,15,30.25578031,92.03272799,6.052318465,116.7173125,ਸੰਤਰਾ
16,7,8,22.79196751,90.60901895,6.420457311,116.5084074,ਸੰਤਰਾ
0,12,7,20.18432263,90.65458473,6.969249676,116.8130969,ਸੰਤਰਾ
5,25,6,30.72119881,94.01331956,6.011302181,106.8118019,ਸੰਤਰਾ
6,8,11,24.35590861,92.39651663,6.600948788,119.6946577,ਸੰਤਰਾ
10,5,5,21.21306973,91.35349216,7.817846496,112.9834361,ਸੰਤਰਾ
0,23,15,22.56664172,93.37488907,7.598729065,109.8585753,ਸੰਤਰਾ
24,27,9,18.86883219,93.24688124,6.157135092,119.3936976,ਸੰਤਰਾ
36,11,13,17.34083741,93.04897191,7.1917274,112.7194284,ਸੰਤਰਾ
40,21,8,34.90665289,92.87820148,7.418761774,102.1906333,ਸੰਤਰਾ
40,22,6,24.53610067,91.90997228,6.488221135,115.9787989,ਸੰਤਰਾ
9,10,10,22.3551049,93.52211892,6.010391864,101.5164589,ਸੰਤਰਾ
13,16,8,34.74004942,93.12316972,6.949838549,100.1967854,ਸੰਤਰਾ
29,11,5,23.13338811,91.94670335,7.639788459,104.4224145,ਸੰਤਰਾ
1,15,9,29.98364695,94.55239717,7.53350946,115.3560318,ਸੰਤਰਾ
18,5,11,20.87947369,90.93756231,6.251586885,102.4550786,ਸੰਤਰਾ
14,22,9,17.24944623,91.13772765,6.543191814,112.5090516,ਸੰਤਰਾ
33,15,7,15.83388699,91.68293851,7.651225301,109.7571416,ਸੰਤਰਾ
4,6,7,23.01014302,91.11764246,6.708889665,112.6738296,ਸੰਤਰਾ
17,16,14,16.39624284,92.18151927,6.625538653,102.944161,ਸੰਤਰਾ
12,20,10,24.45132792,93.10527686,6.528354932,109.4711098,ਸੰਤਰਾ
34,29,8,31.87859192,91.15248149,6.450640306,105.3437825,ਸੰਤਰਾ
39,28,10,31.34920143,91.48247612,7.181907673,109.1549823,ਸੰਤਰਾ
31,25,12,18.05142392,90.03969587,7.016482298,111.7793889,ਸੰਤਰਾ
12,6,8,30.84835031,92.86773675,6.388617138,107.4142681,ਸੰਤਰਾ
12,29,13,22.45616931,91.52781832,7.57125447,118.0069295,ਸੰਤਰਾ
19,24,15,20.48954522,93.72485075,7.137136973,111.8391951,ਸੰਤਰਾ
16,29,13,32.31944397,93.67804556,6.196907944,117.6236473,ਸੰਤਰਾ
36,29,13,20.68185224,90.91510525,7.829507245,109.7513927,ਸੰਤਰਾ
37,23,12,31.52675982,90.50621806,6.395258356,113.1169398,ਸੰਤਰਾ
39,9,15,25.35467646,91.81183218,7.992041984,116.7555937,ਸੰਤਰਾ
31,5,14,17.66545409,91.69865887,6.583411671,110.6857506,ਸੰਤਰਾ
20,8,12,25.2990432,94.96419851,7.260416405,117.9733424,ਸੰਤਰਾ
25,21,11,32.23797837,90.15406807,6.460044778,104.7052254,ਸੰਤਰਾ
14,19,14,17.68408797,94.35815354,6.699164936,108.0638166,ਸੰਤਰਾ
26,15,6,17.22034507,94.78797376,6.912033409,108.0054343,ਸੰਤਰਾ
13,22,5,19.667056,90.50096668,7.764040111,100.1737964,ਸੰਤਰਾ
19,7,9,27.255435,91.71369387,6.969883483,101.139435,ਸੰਤਰਾ
28,7,9,34.5917846,92.13229786,6.730757538,115.5650287,ਸੰਤਰਾ
24,30,11,32.39523995,94.51768464,6.601395755,113.25373,ਸੰਤਰਾ
18,23,8,21.49118657,93.43949693,6.41354791,101.4819888,ਸੰਤਰਾ
7,20,12,16.53460397,94.76759975,6.475275337,110.0447896,ਸੰਤਰਾ
20,23,11,31.8520694,90.12220323,6.407715561,109.9455062,ਸੰਤਰਾ
18,14,11,28.04799508,90.00621688,6.550814117,117.1311498,ਸੰਤਰਾ
34,11,10,31.75048899,94.59551226,7.36220835,115.1989301,ਸੰਤਰਾ
20,29,10,29.07412717,93.27189064,7.36549204,100.7896871,ਸੰਤਰਾ
37,24,13,19.14381903,90.71037456,7.8546243,108.0230792,ਸੰਤਰਾ
12,8,10,16.14820285,91.4448027,7.995848977,107.4287664,ਸੰਤਰਾ
34,10,14,34.05296914,92.05811721,6.725600855,116.8020848,ਸੰਤਰਾ
6,13,9,34.51423957,90.56151463,7.786725333,118.3271968,ਸੰਤਰਾ
27,30,5,32.71748548,90.54608254,7.656978112,113.328978,ਸੰਤਰਾ
13,8,12,25.16296632,92.54736032,7.105904818,114.3117197,ਸੰਤਰਾ
6,7,7,27.68167318,94.47316879,7.199106204,113.9995146,ਸੰਤਰਾ
40,17,15,21.35093384,90.9492967,7.871063004,107.0862095,ਸੰਤਰਾ
61,68,50,35.21462816,91.49725058,6.793245417,243.0745066,ਪਪੀਤਾ
39,65,53,35.33294932,92.11508608,6.560743093,235.6133585,ਪਪੀਤਾ
70,68,45,33.83508569,92.85470152,6.991626158,203.4044028,ਪਪੀਤਾ
68,62,50,33.20258348,92.76437927,6.977700268,197.5282582,ਪਪੀਤਾ
34,65,47,23.48546973,93.71043692,6.833768535,191.7760562,ਪਪੀਤਾ
38,68,54,29.33710543,90.81781439,6.739170045,202.0572747,ਪਪੀਤਾ
59,47,53,32.86316618,91.4618874,6.850663232,47.271547,ਪਪੀਤਾ
44,64,54,29.80744318,91.38048469,6.74274935,232.7046126,ਪਪੀਤਾ
56,57,48,31.56213762,93.0484859,6.506120752,63.62250788,ਪਪੀਤਾ
69,60,54,36.32268069,93.06134398,6.98992719,141.1736926,ਪਪੀਤਾ
38,51,52,32.66160599,90.78931681,6.927803911,78.85085502,ਪਪੀਤਾ
54,65,47,27.92765919,91.55594211,6.721835879,149.9107557,ਪਪੀਤਾ
39,52,53,32.51247398,94.65904123,6.704204398,51.07048113,ਪਪੀਤਾ
34,62,55,27.58548913,90.72526502,6.585346229,238.5008779,ਪਪੀਤਾ
47,46,52,23.19451074,91.40301608,6.502289473,206.3999208,ਪਪੀਤਾ
32,68,52,32.68067385,92.61715632,6.800321319,248.8592986,ਪਪੀਤਾ
36,59,46,34.28879307,93.61082872,6.721130543,127.2509777,ਪਪੀਤਾ
34,68,51,27.34734861,94.17756725,6.687088098,40.35153141,ਪਪੀਤਾ
39,70,52,26.26559543,90.79668055,6.65149129,59.49373381,ਪਪੀਤਾ
34,61,49,28.12971499,93.3210737,6.502675132,117.8201907,ਪਪੀਤਾ
44,60,55,34.2804607,90.55561637,6.825371185,98.54047745,ਪਪੀਤਾ
31,62,52,33.7960155,93.00754254,6.99104104,182.026807,ਪਪੀਤਾ
65,62,51,31.53243779,90.87394933,6.511624841,207.0735119,ਪਪੀਤਾ
50,47,48,24.63676897,90.61964344,6.712772333,218.2299187,ਪਪੀਤਾ
43,50,48,28.28222883,91.37059792,6.63016515,179.2720807,ਪਪੀਤਾ
60,46,53,24.48620746,92.98254537,6.761953186,183.49095,ਪਪੀਤਾ
42,60,47,33.46873719,92.12746225,6.834808348,136.8277041,ਪਪੀਤਾ
35,66,47,31.7018373,91.66232213,6.953439161,48.83810592,ਪਪੀਤਾ
39,64,52,28.91842453,94.63676767,6.678695788,63.68794608,ਪਪੀਤਾ
33,47,46,29.20300896,93.96834049,6.839443833,209.4083305,ਪਪੀਤਾ
49,54,50,25.62446619,93.18240298,6.762522087,97.26336657,ਪਪੀਤਾ
40,65,49,35.32876402,91.06138506,6.678449318,163.9069365,ਪਪੀਤਾ
68,52,49,24.42561272,92.27749066,6.577192175,63.35298768,ਪਪੀਤਾ
50,46,52,31.18298415,90.21646909,6.734005648,54.01872359,ਪਪੀਤਾ
65,63,50,31.88342554,91.3256535,6.524459342,79.27201575,ਪਪੀਤਾ
42,53,48,23.11407669,94.31994776,6.758479569,231.5153161,ਪਪੀਤਾ
49,55,51,24.87212063,93.90560147,6.676578778,135.1694525,ਪਪੀਤਾ
63,58,47,26.83054058,90.75379971,6.864143752,144.6656444,ਪਪੀਤਾ
70,65,52,30.42012134,93.12659793,6.583528529,75.95295,ਪਪੀਤਾ
63,50,52,28.64555584,93.22642604,6.751747609,115.8163936,ਪਪੀਤਾ
40,64,47,32.50037548,93.47888842,6.893509446,71.73759526,ਪਪੀਤਾ
45,58,49,30.10773379,90.34546355,6.827812549,75.24521981,ਪਪੀਤਾ
66,69,47,23.69212243,93.61055571,6.912299695,87.53393983,ਪਪੀਤਾ
54,67,52,35.67667332,93.30641944,6.586107335,141.3381168,ਪਪੀਤਾ
69,67,52,27.71948962,94.43877142,6.827305908,82.83061083,ਪਪੀਤਾ
67,68,49,35.26824831,92.38282957,6.821774589,149.8488208,ਪਪੀਤਾ
45,57,47,23.16855863,90.78821158,6.656458831,161.6892093,ਪਪੀਤਾ
56,50,52,33.08706051,92.25197542,6.770384816,88.1300769,ਪਪੀਤਾ
50,60,47,32.57720726,92.74889453,6.92791761,93.7942847,ਪਪੀਤਾ
68,69,52,25.65492304,92.74501561,6.813383387,52.95477913,ਪਪੀਤਾ
32,55,51,29.60718808,93.15642801,6.57398033,62.68710535,ਪਪੀਤਾ
48,62,47,25.34756111,93.02871078,6.803094965,174.4012337,ਪਪੀਤਾ
39,69,53,25.9300384,93.02357765,6.964955435,241.8202079,ਪਪੀਤਾ
49,61,45,32.76795887,94.57377401,6.764213299,240.4795923,ਪਪੀਤਾ
48,57,54,29.02328049,90.20396783,6.617703178,126.8069869,ਪਪੀਤਾ
53,55,55,33.32315744,91.25271223,6.709668804,234.496633,ਪਪੀਤਾ
38,61,52,31.22790131,94.94021378,6.620729882,46.44279118,ਪਪੀਤਾ
57,64,55,26.68386496,92.9585411,6.583760499,62.50689682,ਪਪੀਤਾ
51,57,55,24.70528368,90.14732171,6.676407337,108.4103158,ਪਪੀਤਾ
58,55,47,26.05375792,93.69111672,6.742490027,240.6863901,ਪਪੀਤਾ
68,70,54,31.29986342,92.76039164,6.986228647,54.77830202,ਪਪੀਤਾ
39,64,53,23.0124018,91.07355541,6.598860305,208.3357976,ਪਪੀਤਾ
18,30,29,26.7627493,92.86056895,6.420018717,224.5903664,ਨਾਰੀਅਲ
37,23,28,25.61294367,94.3138837,5.740054567,224.3206759,ਨਾਰੀਅਲ
13,28,33,28.130115,95.64807631,5.686972967,151.0761899,ਨਾਰੀਅਲ
2,21,35,25.02887163,91.53720922,6.293662363,179.8248944,ਨਾਰੀਅਲ
10,18,35,27.79797651,99.64573002,6.381975465,181.6942283,ਨਾਰੀਅਲ
7,11,32,29.25902906,95.11294697,5.542169139,184.7624496,ਨਾਰੀਅਲ
39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,ਨਾਰੀਅਲ
34,6,27,25.84726298,90.92669463,5.860740481,147.8888994,ਨਾਰੀਅਲ
31,30,29,26.58580443,90.98617591,5.558807063,178.8116076,ਨਾਰੀਅਲ
25,7,35,28.38503882,99.18843684,5.55771171,189.6711349,ਨਾਰੀਅਲ
16,18,26,28.43647052,91.81320717,5.568365926,145.5414413,ਨਾਰੀਅਲ
26,10,33,28.27298134,96.93649473,6.07071786,198.8234862,ਨਾਰੀਅਲ
27,8,32,27.00648436,96.46168931,5.627860549,144.3331315,ਨਾਰੀਅਲ
37,18,30,27.63551259,99.34854917,6.38488418,157.9171537,ਨਾਰੀਅਲ
19,15,34,26.29644905,99.65809151,5.685889066,215.9195049,ਨਾਰੀਅਲ
0,19,33,27.1326009,95.23797989,6.234458417,204.7206567,ਨਾਰੀਅਲ
31,20,26,25.56567803,97.61361544,6.443168642,199.7936345,ਨਾਰੀਅਲ
9,17,32,25.94951662,93.40548703,5.842317989,172.0540491,ਨਾਰੀਅਲ
22,11,29,28.03380598,95.01630593,5.955742971,218.0055713,ਨਾਰੀਅਲ
31,6,26,29.12859129,91.30924833,5.741367375,157.2388553,ਨਾਰੀਅਲ
34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,ਨਾਰੀਅਲ
24,6,32,28.11321494,90.01734526,6.387067562,172.4813641,ਨਾਰੀਅਲ
1,8,26,27.5136304,94.18955816,5.562911913,156.6732553,ਨਾਰੀਅਲ
31,13,33,27.63834933,95.48763389,5.85971872,205.5463111,ਨਾਰੀਅਲ
10,9,28,29.01256899,94.01014388,6.282955073,150.0500312,ਨਾਰੀਅਲ
36,27,26,26.58413917,95.78923137,6.25449571,171.6262299,ਨਾਰੀਅਲ
38,24,33,28.28905147,97.00396405,5.973853124,142.9403233,ਨਾਰੀਅਲ
11,6,25,28.69164799,96.65248672,6.081568052,178.9635457,ਨਾਰੀਅਲ
16,14,30,29.70931288,96.30484325,6.37466756,209.8453993,ਨਾਰੀਅਲ
33,14,35,27.14865285,96.66355213,6.027707171,149.2433497,ਨਾਰੀਅਲ
16,6,29,29.28725038,91.95614918,5.868285082,132.1491176,ਨਾਰੀਅਲ
32,11,31,25.06871967,93.31410447,6.205931638,134.8419069,ਨਾਰੀਅਲ
38,14,30,26.92449525,91.20106019,5.570745386,194.9022136,ਨਾਰੀਅਲ
8,6,33,28.27804288,93.64761266,6.095261013,171.9457959,ਨਾਰੀਅਲ
23,6,33,29.18032562,92.73041222,6.025789594,204.9603677,ਨਾਰੀਅਲ
29,25,35,28.3575072,91.64509299,5.542873799,160.7306991,ਨਾਰੀਅਲ
24,14,33,29.38072512,93.27565685,6.366219551,218.5241851,ਨਾਰੀਅਲ
32,12,30,25.39241091,98.08951196,5.579845008,218.080385,ਨਾਰੀਅਲ
30,25,31,26.31270635,98.62048026,5.804965067,208.1181381,ਨਾਰੀਅਲ
14,21,35,29.52501367,91.91185319,6.121005506,194.3100272,ਨਾਰੀਅਲ
27,22,29,28.83214859,92.17170353,6.000248647,145.4172387,ਨਾਰੀਅਲ
40,5,29,28.48444906,97.76865458,5.820978791,160.389421,ਨਾਰੀਅਲ
17,11,32,28.74013335,93.39676499,5.620733794,156.7650823,ਨਾਰੀਅਲ
30,30,35,25.00872392,95.59224018,6.001936419,165.8092179,ਨਾਰੀਅਲ
28,10,30,29.8690834,91.14723422,6.305740522,192.7678575,ਨਾਰੀਅਲ
39,7,29,27.54273211,94.59086121,6.362544111,150.2012138,ਨਾਰੀਅਲ
32,20,35,26.52166434,98.38227669,5.588655387,144.6261698,ਨਾਰੀਅਲ
7,15,32,25.03512351,95.89739958,6.182232762,174.796583,ਨਾਰੀਅਲ
29,17,29,29.20394909,95.66997327,5.959493188,211.2506267,ਨਾਰੀਅਲ
34,15,34,27.05826457,91.10510371,5.677282678,224.7006953,ਨਾਰੀਅਲ
14,23,25,26.18552389,96.96637916,5.612122797,135.4186222,ਨਾਰੀਅਲ
18,19,29,27.59376845,92.48519606,6.206077742,162.8432736,ਨਾਰੀਅਲ
7,21,35,25.76011662,94.65830608,5.764812076,131.2451414,ਨਾਰੀਅਲ
24,27,34,28.87862994,95.11320315,6.203376525,145.0583117,ਨਾਰੀਅਲ
39,29,29,26.50908611,94.48414544,6.143662699,199.8778403,ਨਾਰੀਅਲ
29,8,28,26.87037587,91.72546257,6.100429497,214.4128874,ਨਾਰੀਅਲ
10,24,27,27.57283516,94.90485697,5.708409601,145.9298935,ਨਾਰੀਅਲ
0,29,32,28.05912437,98.3670985,5.868255858,171.6516396,ਨਾਰੀਅਲ
32,11,31,29.51611558,92.56492864,6.461225827,131.2116167,ਨਾਰੀਅਲ
37,10,32,28.96318258,95.16333673,6.165084855,222.803013,ਨਾਰੀਅਲ
20,29,27,25.09897688,92.36099489,6.047044342,157.7592626,ਨਾਰੀਅਲ
31,29,35,27.1872282,92.19906776,6.137102505,141.3220576,ਨਾਰੀਅਲ
17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,ਨਾਰੀਅਲ
1,12,30,27.754298,95.94643831,5.56222383,131.0900076,ਨਾਰੀਅਲ
6,13,29,27.31155708,99.96906006,5.832608028,201.8258633,ਨਾਰੀਅਲ
15,28,32,28.84270971,99.64328526,6.218571874,224.4016682,ਨਾਰੀਅਲ
27,24,29,26.61423461,96.97300803,6.142010637,191.006688,ਨਾਰੀਅਲ
3,23,30,29.70143197,95.65754365,6.078807239,215.1968037,ਨਾਰੀਅਲ
8,26,26,25.54759871,91.64194826,5.702484758,212.867626,ਨਾਰੀਅਲ
